alm_date,alm_time,inci_no,exp_no,station,number,st_prefix,street,st_type,st_suffix,apt_room,city,state,zip,combined adress,rmz,latitude,longitude,inci_type,descript,mutl_aid,disp_date,disp_time,arv_date,arv_time,ctrl_date,ctrl_time,clr_date,clr_time,shift,alarms,district,app_supp,per_supp,app_ems,per_ems,app_rescue,per_rescue,app_other,per_other,prop_use,descript_b
29-Aug-12,20:15:05,12-0003360,0,1,309,S,MADISON,ST,,,IOWA CITY,IA,52240,309 S MADISON ST  IOWA CITY IA 52240,0021.00,0,0,131,Passenger vehicle fire,N,29-Aug-12,20:13:54,29-Aug-12,20:18:53,,,29-Aug-12,20:52:58,C,1,1-2,1,3,0,0,0,0,0,0,141,Athletic/health club
30-Aug-12,08:48:07,12-0003365,0,3,1108,,5TH,AVE,,,IOWA CITY,IA,52240,1108  5TH AVE  IOWA CITY IA 52240,0015.00,0,0,311,"Medical assist, assist EMS crew",N,30-Aug-12,08:45:30,30-Aug-12,08:52:06,,,30-Aug-12,08:55:55,B,1,3-1,0,0,1,4,0,0,0,0,419,1 or 2 family dwelling
30-Aug-12,13:44:14,12-0003370,0,1,1924,,MUSCATINE,AVE,,,IOWA CITY,IA,52240,1924  MUSCATINE AVE  IOWA CITY IA 52240,0015.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,30-Aug-12,13:42:27,30-Aug-12,13:49:00,,,30-Aug-12,13:57:49,B,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
30-Aug-12,19:22:20,12-0003375,0,1,332,S,LINN,ST,,,IOWA CITY,IA,52240,332 S LINN ST  IOWA CITY IA 52240,0016.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,30-Aug-12,19:18:59,30-Aug-12,19:26:12,,,30-Aug-12,19:37:53,B,1,1-2,4,10,0,0,0,0,0,0,569,"Professional supplies, services"
31-Aug-12,04:26:44,12-0003380,0,1,319,N,DODGE,ST,,,IOWA CITY,IA,52240,319 N DODGE ST  IOWA CITY IA 52240,0011.00,0,0,561,Unauthorized burning,N,31-Aug-12,04:22:50,31-Aug-12,04:31:53,,,31-Aug-12,05:00:00,B,1,1-4,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
31-Aug-12,11:50:41,12-0003385,0,1,120,,HAWKINS,DR,,,IOWA CITY,IA,52242,120  HAWKINS DR  IOWA CITY IA 52242,0023.00,0,0,311,"Medical assist, assist EMS crew",N,31-Aug-12,11:49:03,31-Aug-12,11:58:11,,,31-Aug-12,12:18:39,C,1,2-1,0,0,1,3,0,0,0,0,882,"Parking garage, general vehicle"
31-Aug-12,16:37:57,12-0003390,0,2,2138,,LEONARD,CIR,,,IOWA CITY,IA,52242,2138  LEONARD CIR  IOWA CITY IA 52242,0005.00,0,0,311,"Medical assist, assist EMS crew",N,31-Aug-12,16:36:35,31-Aug-12,16:41:53,,,31-Aug-12,16:54:50,C,1,2-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
01-Sep-12,00:17:16,12-0003395,0,1,100,,6,HWY,E,,IOWA CITY,IA,52240,100  6 HWY E IOWA CITY IA 52240,0017.00,0,0,311,"Medical assist, assist EMS crew",N,01-Sep-12,00:15:37,01-Sep-12,00:24:09,,,01-Sep-12,00:35:47,C,1,3-1,0,0,1,3,0,0,0,0,921,"Bridge, trestle"
01-Sep-12,10:31:55,12-0003400,0,3,3042,,MUSCATINE,AVE,,27,IOWA CITY,IA,52240,3042  MUSCATINE AVE  IOWA CITY IA 52240,0014.00,0,0,311,"Medical assist, assist EMS crew",N,01-Sep-12,10:28:57,01-Sep-12,10:37:49,,,01-Sep-12,10:54:54,A,1,3-4,0,0,1,3,0,0,0,0,429,Multifamily dwelling
01-Sep-12,19:27:11,12-0003406,0,1,335,,IOWA,AVE,,,IOWA CITY,IA,52240,335  IOWA AVE  IOWA CITY IA 52240,0021.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,01-Sep-12,19:25:29,01-Sep-12,19:29:20,,,01-Sep-12,19:37:01,A,1,1-2,0,0,1,3,0,0,0,0,965,Vehicle parking area
02-Sep-12,00:34:11,12-0003411,0,2,101,,HAWK RIDGE,DR,,,IOWA CITY,IA,52240,101  HAWK RIDGE DR  IOWA CITY IA 52240,0005.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,02-Sep-12,00:32:43,02-Sep-12,00:41:00,,,02-Sep-12,00:53:50,A,1,2-1,4,10,0,0,0,0,0,0,429,Multifamily dwelling
02-Sep-12,07:37:31,12-0003416,0,2,4515,,MELROSE,AVE,,,IOWA CITY,IA,52240,4515  MELROSE AVE  IOWA CITY IA 52240,0004.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,02-Sep-12,07:36:08,02-Sep-12,07:42:11,,,02-Sep-12,07:58:01,C,1,2-1,1,3,0,0,0,0,0,0,323,"Asylum, mental institution"
02-Sep-12,16:33:02,12-0003421,0,4,1060,,SCOTT PARK,DR,,213,IOWA CITY,IA,52245,1060  SCOTT PARK DR  IOWA CITY IA 52245,0105.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,02-Sep-12,16:30:36,02-Sep-12,16:38:27,,,02-Sep-12,16:52:19,C,1,4-3,1,0,0,3,0,0,0,0,429,Multifamily dwelling
02-Sep-12,19:42:39,12-0003426,0,3,1529,,TRACY,LN,,,IOWA CITY,IA,52240,1529  TRACY LN  IOWA CITY IA 52240,0018.00,0,0,311,"Medical assist, assist EMS crew",N,02-Sep-12,19:41:08,02-Sep-12,19:46:47,,,02-Sep-12,20:00:29,C,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
03-Sep-12,06:31:04,12-0003431,0,3,430,,SOUTHGATE,AVE,,,IOWA CITY,IA,52240,430  SOUTHGATE AVE  IOWA CITY IA 52240,0018.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,03-Sep-12,06:29:21,03-Sep-12,06:35:16,,,03-Sep-12,06:41:53,C,1,3-1,0,0,1,3,0,0,0,0,322,Alcohol or substance abuse recovery center
03-Sep-12,10:37:05,12-0003436,0,1,231,E,BURLINGTON,ST,,,IOWA CITY,IA,52240,231 E BURLINGTON ST  IOWA CITY IA 52240,0016.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,03-Sep-12,10:35:11,03-Sep-12,10:40:34,,,03-Sep-12,10:46:32,A,1,1-2,0,0,1,3,0,0,0,0,579,"Motor vehicle or boat sales, services, repair"
04-Sep-12,00:57:23,12-0003441,0,1,213,N,CLINTON,ST,,,IOWA CITY,IA,52240,213 N CLINTON ST  IOWA CITY IA 52240,0021.00,0,0,735,Alarm system sounded due to malfunction,N,04-Sep-12,00:56:38,04-Sep-12,01:01:37,,,04-Sep-12,01:05:49,A,1,1-2,1,3,0,0,0,0,0,0,241,"Adult education center, college classroom"
04-Sep-12,09:01:20,12-0003446,0,3,1434,,CHAMBERLAIN,DR,,,IOWA CITY,IA,52240,1434  CHAMBERLAIN DR  IOWA CITY IA 52240,0014.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,04-Sep-12,09:00:00,04-Sep-12,09:07:14,,,04-Sep-12,09:22:43,B,1,3-4,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
04-Sep-12,11:01:45,12-0003451,0,1,2433,,CATSKILL,CT,,,IOWA CITY,IA,52240,2433  CATSKILL CT  IOWA CITY IA 52240,0014.00,0,0,733,Smoke detector activation due to malfunction,N,04-Sep-12,10:59:26,04-Sep-12,11:09:34,,,04-Sep-12,11:15:23,B,1,3-4,4,12,0,0,0,0,0,0,419,1 or 2 family dwelling
04-Sep-12,16:30:34,12-0003456,0,1,269,N,1ST,AVE,,,IOWA CITY,IA,52240,269 N 1ST AVE  IOWA CITY IA 52240,0012.00,0,0,311,"Medical assist, assist EMS crew",N,04-Sep-12,16:30:07,04-Sep-12,16:37:29,,,04-Sep-12,16:54:15,B,1,4-1,0,0,1,3,0,0,0,0,599,Business office
05-Sep-12,01:11:29,12-0003461,0,1,170,E,COURT,ST,,,IOWA CITY,IA,52240,170 E COURT ST  IOWA CITY IA 52240,0016.00,0,0,311,"Medical assist, assist EMS crew",N,05-Sep-12,01:10:19,05-Sep-12,01:14:52,,,05-Sep-12,01:17:02,B,1,1-2,0,0,1,3,0,0,0,0,599,Business office
05-Sep-12,08:58:02,12-0003466,0,1,,S,RIVERSIDE,DR,,,IOWA CITY,IA,52240, S RIVERSIDE DR  IOWA CITY IA 52240,0021.00,0,0,322,Motor vehicle accident with injuries,N,05-Sep-12,08:58:02,05-Sep-12,09:02:23,,,05-Sep-12,09:16:28,A,1,2-1,0,3,1,0,0,0,0,0,963,Street or road in commercial area
05-Sep-12,13:51:27,12-0003471,0,3,1100,,ARTHUR,ST,,01,IOWA CITY,IA,52240,1100  ARTHUR ST  IOWA CITY IA 52240,0014.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,05-Sep-12,13:48:50,05-Sep-12,13:54:21,,,05-Sep-12,14:05:00,A,1,3-4,0,0,1,3,0,0,0,0,429,Multifamily dwelling
05-Sep-12,19:46:13,12-0003476,0,3,1930,,LAKESIDE,DR,,,IOWA CITY,IA,52240,1930  LAKESIDE DR  IOWA CITY IA 52240,0018.00,0,0,710,"Malicious, mischievous false call, Other",N,05-Sep-12,19:44:42,05-Sep-12,19:54:39,,,05-Sep-12,20:00:43,A,1,3-1,2,6,0,0,0,0,0,0,213,"Elementary school, including kindergarten"
06-Sep-12,06:23:07,12-0003481,0,3,6,,WILLOUGHBY,LN,,,IOWA CITY,IA,52240,6  WILLOUGHBY LN  IOWA CITY IA 52240,0014.00,0,0,733,Smoke detector activation due to malfunction,N,06-Sep-12,06:21:45,06-Sep-12,06:29:54,,,06-Sep-12,06:44:52,A,1,3-4,4,11,0,0,0,0,0,0,419,1 or 2 family dwelling
06-Sep-12,09:43:56,12-0003486,0,1,125,W,WASHINGTON,ST,,,IOWA CITY,IA,52242,125 W WASHINGTON ST  IOWA CITY IA 52242,0021.00,0,0,744,"Detector activation, no fire - unintentional",N,06-Sep-12,09:42:51,06-Sep-12,09:46:55,,,06-Sep-12,09:52:57,B,1,1-2,4,10,0,0,0,0,0,0,151,Library
06-Sep-12,14:51:24,12-0003491,0,1,1,W,HIGHWAY #1,,,,IOWA CITY,IA,52242,1 W HIGHWAY #1   IOWA CITY IA 52242,0006.00,0,0,463,"Vehicle accident, general cleanup",N,06-Sep-12,14:50:27,06-Sep-12,14:55:12,,,06-Sep-12,15:07:33,B,1,2-1,0,0,0,0,0,0,2,6,961,Highway or divided highway
07-Sep-12,07:50:17,12-0003496,0,2,1960,S,RIVERSIDE,DR,,,IOWA CITY,IA,52246,1960 S RIVERSIDE DR  IOWA CITY IA 52246,0104.00,0,0,745,"Alarm system activation, no fire - unintentional",N,07-Sep-12,07:49:03,07-Sep-12,07:57:32,,,07-Sep-12,08:02:13,C,1,2-1,4,10,0,0,0,0,0,0,700,"Manufacturing, processing"
07-Sep-12,13:11:48,12-0003501,0,1,201,S,LINN,ST,,,IOWA CITY,IA,52240,201 S LINN ST  IOWA CITY IA 52240,0021.00,0,0,745,"Alarm system activation, no fire - unintentional",N,07-Sep-12,13:10:22,07-Sep-12,13:15:27,,,07-Sep-12,13:30:00,C,1,1-2,1,3,0,0,0,0,0,0,449,"Hotel/motel, commercial"
07-Sep-12,17:33:18,12-0003506,0,1,919,W,HIGHWAY #1,,,,IOWA CITY,IA,52246,919 W HIGHWAY #1   IOWA CITY IA 52246,0104.00,0,0,611,Dispatched & cancelled en route,N,07-Sep-12,17:29:41,,,,,07-Sep-12,17:38:08,C,1,02,3,9,0,0,0,0,0,0,581,Department or discount store
07-Sep-12,22:38:25,12-0003511,0,3,,,SYCAMORE,ST,,,IOWA CITY,IA,52240,  SYCAMORE ST  IOWA CITY IA 52240,0018.00,0,0,311,"Medical assist, assist EMS crew",N,07-Sep-12,22:37:02,07-Sep-12,22:42:14,,,07-Sep-12,22:49:17,C,1,3-1,0,0,1,3,0,0,0,0,962,"Residential street, road or residential driveway"
08-Sep-12,02:19:42,12-0003516,0,1,301,N,CLINTON,ST,,,IOWA CITY,IA,52245,301 N CLINTON ST  IOWA CITY IA 52245,0021.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,08-Sep-12,02:18:52,08-Sep-12,02:23:25,,,08-Sep-12,02:47:38,C,1,1-2,0,0,1,3,0,0,0,0,464,"Barracks, dormitory"
08-Sep-12,10:42:47,12-0003521,0,4,2200,,LOWER MUSCATINE,RD,,,IOWA CITY,IA,52240,2200  LOWER MUSCATINE RD  IOWA CITY IA 52240,0017.00,0,0,381,Rescue or EMS standby,N,08-Sep-12,10:29:05,08-Sep-12,10:42:47,,,08-Sep-12,13:00:00,B,1,30,0,0,0,0,1,3,0,0,700,"Manufacturing, processing"
08-Sep-12,13:10:36,12-0003526,0,1,,S,CLINTON,ST,,,IOWA CITY,IA,52240, S CLINTON ST  IOWA CITY IA 52240,0021.00,0,0,300,"Rescue, EMS incident, other",N,08-Sep-12,13:10:36,08-Sep-12,13:16:09,,,08-Sep-12,13:25:37,B,1,01,0,0,0,0,0,0,1,3,963,Street or road in commercial area
08-Sep-12,15:44:35,12-0003531,0,2,801,,NEWTON,RD,,Lot 43,IOWA CITY,IA,52240,801  NEWTON RD  IOWA CITY IA 52240,0023.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,08-Sep-12,15:43:39,08-Sep-12,15:48:00,,,08-Sep-12,15:59:12,B,1,2-1,0,0,1,2,0,0,0,0,965,Vehicle parking area
08-Sep-12,17:58:53,12-0003536,0,1,817,E,BLOOMINGTON,ST,,,IOWA CITY,IA,52240,817 E BLOOMINGTON ST  IOWA CITY IA 52240,0011.00,0,0,622,No Incident found on arrival at dispatch address,N,08-Sep-12,17:57:02,08-Sep-12,18:02:18,,,08-Sep-12,18:07:51,B,1,1-4,1,0,0,3,0,0,0,0,419,1 or 2 family dwelling
08-Sep-12,20:23:34,12-0003541,0,3,430,,SOUTHGATE,AVE,,,IOWA CITY,IA,52240,430  SOUTHGATE AVE  IOWA CITY IA 52240,0018.00,0,0,311,"Medical assist, assist EMS crew",N,08-Sep-12,20:21:54,08-Sep-12,20:28:44,,,08-Sep-12,20:31:33,B,1,3-1,1,0,0,3,0,0,0,0,322,Alcohol or substance abuse recovery center
08-Sep-12,21:35:50,12-0003546,0,1,202,E,DAVENPORT,ST,,2,IOWA CITY,IA,52240,202 E DAVENPORT ST  IOWA CITY IA 52240,0011.00,0,0,311,"Medical assist, assist EMS crew",N,08-Sep-12,21:34:32,08-Sep-12,21:39:32,,,08-Sep-12,21:49:33,B,1,1-4,0,0,1,3,0,0,0,0,429,Multifamily dwelling
09-Sep-12,00:32:26,12-0003551,0,1,318,N,DUBUQUE,ST,,,IOWA CITY,IA,52240,318 N DUBUQUE ST  IOWA CITY IA 52240,0011.00,0,0,311,"Medical assist, assist EMS crew",N,09-Sep-12,00:31:01,09-Sep-12,00:35:15,,,09-Sep-12,00:44:00,B,1,1-4,1,0,0,3,0,0,0,0,429,Multifamily dwelling
09-Sep-12,01:58:36,12-0003556,0,1,414,S,DUBUQUE,ST,,9,IOWA CITY,IA,52240,414 S DUBUQUE ST  IOWA CITY IA 52240,0016.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,09-Sep-12,01:57:37,09-Sep-12,02:01:30,,,09-Sep-12,02:15:57,B,1,1-2,0,0,1,3,0,0,0,0,429,Multifamily dwelling
09-Sep-12,09:50:29,12-0003561,0,2,605,,GREENWOOD,DR,,,IOWA CITY,IA,52240,605  GREENWOOD DR  IOWA CITY IA 52240,0006.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,09-Sep-12,09:49:18,09-Sep-12,09:52:47,,,09-Sep-12,10:14:56,C,1,2-1,0,0,1,3,0,0,0,0,311,"24-hour care Nursing homes, 4 or more persons"
09-Sep-12,22:27:52,12-0003566,0,1,600,E,COLLEGE,ST,,,IOWA CITY,IA,52240,600 E COLLEGE ST  IOWA CITY IA 52240,0016.00,0,0,531,Smoke or odor removal,N,09-Sep-12,22:26:35,09-Sep-12,22:32:17,,,09-Sep-12,22:58:56,C,1,1-4,1,3,0,0,0,0,0,0,960,"Street, Other"
10-Sep-12,07:49:41,12-0003571,0,3,1420,,COMPTON,PL,,,IOWA CITY,IA,52240,1420  COMPTON PL  IOWA CITY IA 52240,0014.00,0,0,554,Assist invalid,N,10-Sep-12,07:47:21,10-Sep-12,07:55:30,,,10-Sep-12,08:16:51,A,1,3-4,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
10-Sep-12,15:10:52,12-0003577,0,2,92,N,HIGHWAY #218,,,,IOWA CITY,IA,52246,92 N HIGHWAY #218   IOWA CITY IA 52246,0004.00,0,0,311,"Medical assist, assist EMS crew",N,10-Sep-12,15:08:58,10-Sep-12,15:18:27,,,10-Sep-12,15:24:07,A,1,2-1,0,0,2,6,0,0,0,0,961,Highway or divided highway
11-Sep-12,01:03:05,12-0003582,0,1,601,W,HIGHWAY #6,,,,IOWA CITY,IA,52246,601 W HIGHWAY #6   IOWA CITY IA 52246,0023.00,0,0,745,"Alarm system activation, no fire - unintentional",N,11-Sep-12,01:02:04,11-Sep-12,01:10:15,,,11-Sep-12,01:10:37,A,1,01,1,3,0,0,0,0,0,0,331,Hospital - medical or psychiatric
11-Sep-12,10:17:09,12-0003587,0,3,2001,,KEOKUK,ST,,4,IOWA CITY,IA,52240,2001  KEOKUK ST  IOWA CITY IA 52240,0017.00,0,0,311,"Medical assist, assist EMS crew",N,11-Sep-12,10:15:38,11-Sep-12,10:22:22,,,11-Sep-12,10:28:19,C,1,3-1,0,3,1,0,0,0,0,0,429,Multifamily dwelling
11-Sep-12,17:04:58,12-0003592,0,2,2901,,MELROSE,AVE,,,IOWA CITY,IA,52246,2901  MELROSE AVE  IOWA CITY IA 52246,0004.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,11-Sep-12,17:03:30,11-Sep-12,17:09:18,,,11-Sep-12,17:11:38,C,1,20,5,13,0,0,0,0,0,0,215,High school/junior high school/middle school
12-Sep-12,00:47:55,12-0003597,0,1,210,S,DUBUQUE,ST,,,IOWA CITY,IA,52240,210 S DUBUQUE ST  IOWA CITY IA 52240,0021.00,0,0,622,No Incident found on arrival at dispatch address,N,12-Sep-12,00:45:20,12-Sep-12,00:49:55,,,12-Sep-12,01:02:22,C,1,10,0,0,1,4,0,0,0,0,449,"Hotel/motel, commercial"
12-Sep-12,09:34:00,12-0003602,0,2,225,S,GRAND,AVE,,,IOWA CITY,IA,52242,225 S GRAND AVE  IOWA CITY IA 52242,0023.00,0,0,311,"Medical assist, assist EMS crew",N,12-Sep-12,09:32:17,12-Sep-12,09:37:27,,,12-Sep-12,09:44:56,A,1,20,0,0,1,3,0,0,0,0,120,"Variable-use amusement, recreation places, other"
12-Sep-12,15:04:21,12-0003608,0,1,320,,KIRKWOOD,AVE,,STE 2,IOWA CITY,IA,52240,320  KIRKWOOD AVE  IOWA CITY IA 52240,0017.00,0,0,311,"Medical assist, assist EMS crew",N,12-Sep-12,15:02:50,12-Sep-12,15:08:00,,,12-Sep-12,15:11:05,A,1,1-3,0,0,1,3,0,0,0,0,599,Business office
13-Sep-12,03:40:43,12-0003613,0,4,1123,N,DODGE,ST,,,IOWA CITY,IA,52240,1123 N DODGE ST  IOWA CITY IA 52240,0001.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,13-Sep-12,03:39:17,13-Sep-12,03:43:17,,,13-Sep-12,03:50:12,A,1,4-1,0,0,1,3,0,0,0,0,700,"Manufacturing, processing"
13-Sep-12,11:51:50,12-0003618,0,4,269,N,1ST,AVE,,,IOWA CITY,IA,52240,269 N 1ST AVE  IOWA CITY IA 52240,0012.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,13-Sep-12,11:50:04,13-Sep-12,11:56:50,,,13-Sep-12,12:09:51,B,1,4-1,0,0,1,3,0,0,0,0,599,Business office
13-Sep-12,14:44:47,12-0003623,0,1,1600,E,COURT,ST,,,IOWA CITY,IA,52240,1600 E COURT ST  IOWA CITY IA 52240,0012.00,0,0,600,"Good intent call, Other",N,13-Sep-12,14:41:20,13-Sep-12,14:48:18,,,13-Sep-12,14:52:06,B,1,1-3,1,0,0,0,0,0,0,3,960,"Street, Other"
13-Sep-12,20:08:10,12-0003628,0,1,643,S,LUCAS,ST,,A,IOWA CITY,IA,52240,643 S LUCAS ST  IOWA CITY IA 52240,0016.00,0,0,600,"Good intent call, Other",N,13-Sep-12,20:05:51,13-Sep-12,20:14:40,,,13-Sep-12,20:26:49,B,1,1-3,1,3,0,0,0,0,0,0,429,Multifamily dwelling
14-Sep-12,06:23:31,12-0003633,0,2,1031,,CAMBRIA,CT,,,IOWA CITY,IA,52245,1031  CAMBRIA CT  IOWA CITY IA 52245,0005.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,14-Sep-12,06:22:39,14-Sep-12,06:28:44,,,14-Sep-12,06:43:47,B,1,2-1,1,4,0,0,0,0,0,0,419,1 or 2 family dwelling
14-Sep-12,11:01:32,12-0003638,0,2,2567,,CLEARWATER,CT,,,IOWA CITY,IA,52246,2567  CLEARWATER CT  IOWA CITY IA 52246,0005.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,14-Sep-12,10:57:39,14-Sep-12,11:11:18,,,14-Sep-12,11:22:15,A,1,2-1,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
14-Sep-12,16:30:24,12-0003643,0,1,201,S,LINN,ST,,,IOWA CITY,IA,52240,201 S LINN ST  IOWA CITY IA 52240,0021.00,0,0,733,Smoke detector activation due to malfunction,N,14-Sep-12,16:28:48,14-Sep-12,16:32:35,,,14-Sep-12,16:42:04,A,1,1-2,4,10,0,0,0,0,0,0,449,"Hotel/motel, commercial"
14-Sep-12,20:14:49,12-0003648,0,1,,S,LINN,ST,,,IOWA CITY,IA,52240, S LINN ST  IOWA CITY IA 52240,0021.00,0,0,311,"Medical assist, assist EMS crew",N,14-Sep-12,20:13:42,14-Sep-12,20:16:27,,,14-Sep-12,20:18:57,A,1,1-2,0,3,1,0,0,0,0,0,963,Street or road in commercial area
15-Sep-12,00:53:23,12-0003653,0,1,500,E,MARKET,ST,,,IOWA CITY,IA,52245,500 E MARKET ST  IOWA CITY IA 52245,0011.00,0,0,354,Trench/below-grade rescue,N,15-Sep-12,00:51:47,15-Sep-12,00:57:15,,,15-Sep-12,01:25:01,A,1,10,2,6,0,0,0,0,0,0,331,Hospital - medical or psychiatric
15-Sep-12,12:44:01,12-0003658,0,4,152,,BOWLING GREEN,PL,,,IOWA CITY,IA,52240,152  BOWLING GREEN PL  IOWA CITY IA 52240,0013.00,0,0,554,Assist invalid,N,15-Sep-12,12:42:45,15-Sep-12,12:52:02,,,15-Sep-12,12:56:21,B,1,4-3,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
15-Sep-12,13:31:18,12-0003663,0,2,320,S,GRAND,AVE,,,IOWA CITY,IA,52245,320 S GRAND AVE  IOWA CITY IA 52245,0023.00,0,0,622,No Incident found on arrival at dispatch address,N,15-Sep-12,13:27:02,15-Sep-12,13:32:00,,,15-Sep-12,13:32:00,B,1,2-1,1,2,0,0,0,0,0,0,965,Vehicle parking area
15-Sep-12,16:51:56,12-0003668,0,1,600,,NEWTON,RD,,Building #21,IOWA CITY,IA,52246,600  NEWTON RD  IOWA CITY IA 52246,0023.00,0,0,622,No Incident found on arrival at dispatch address,N,15-Sep-12,16:50:07,15-Sep-12,16:57:01,,,15-Sep-12,17:01:07,B,1,1-2,0,0,1,3,0,0,0,0,599,Business office
15-Sep-12,18:52:10,12-0003673,0,1,220,S,CAPITOL,ST,,,IOWA CITY,IA,52240,220 S CAPITOL ST  IOWA CITY IA 52240,0021.00,0,0,353,Removal of victim(s) from stalled elevator,N,15-Sep-12,18:49:53,15-Sep-12,18:55:18,,,15-Sep-12,19:20:44,B,1,1-2,0,0,0,0,1,3,0,0,882,"Parking garage, general vehicle"
16-Sep-12,03:56:57,12-0003678,0,1,308,N,LINN,ST,,9,IOWA CITY,IA,52240,308 N LINN ST  IOWA CITY IA 52240,0011.00,0,0,531,Smoke or odor removal,N,16-Sep-12,03:54:13,16-Sep-12,04:02:00,16-Sep-12,04:24:05,16-Sep-12,04:24:32,B,1,1-4,3,10,0,0,0,0,1,0,429,Multifamily dwelling
16-Sep-12,11:37:45,12-0003683,0,1,1958,,BROADWAY,ST,,B2,IOWA CITY,IA,52240,1958  BROADWAY ST  IOWA CITY IA 52240,0018.00,0,0,551,Assist police or other governmental agency,N,16-Sep-12,11:37:01,16-Sep-12,11:44:00,,,16-Sep-12,11:53:09,C,1,3-1,0,0,0,0,0,0,1,3,NNN,None
16-Sep-12,18:46:45,12-0003688,0,1,1205,,LAURA,DR,,92,IOWA CITY,IA,52240,1205  LAURA DR  IOWA CITY IA 52240,0001.00,0,0,733,Smoke detector activation due to malfunction,N,16-Sep-12,18:45:17,16-Sep-12,18:55:10,,,16-Sep-12,19:09:48,C,1,1-4,4,10,0,0,0,0,0,0,419,1 or 2 family dwelling
17-Sep-12,01:12:02,12-0003693,0,2,364,,SAMOA,PL,,5-F,IOWA CITY,IA,52244,364  SAMOA PL  IOWA CITY IA 52244,0004.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,17-Sep-12,01:11:04,17-Sep-12,01:16:53,,,17-Sep-12,01:43:23,C,1,2-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
17-Sep-12,12:18:57,12-0003698,0,4,1900,,MORNINGSIDE,DR,,,IOWA CITY,IA,52240,1900  MORNINGSIDE DR  IOWA CITY IA 52240,0012.00,0,0,381,Rescue or EMS standby,N,17-Sep-12,12:16:26,17-Sep-12,12:18:57,,,17-Sep-12,15:00:00,B,1,30,0,0,0,0,1,3,0,0,215,High school/junior high school/middle school
18-Sep-12,07:57:19,12-0003703,0,4,1900,,MORNINGSIDE,DR,,,IOWA CITY,IA,52240,1900  MORNINGSIDE DR  IOWA CITY IA 52240,0012.00,0,0,381,Rescue or EMS standby,N,18-Sep-12,07:54:35,18-Sep-12,07:57:19,,,18-Sep-12,15:00:00,C,1,30,0,0,0,0,1,3,0,0,215,High school/junior high school/middle school
18-Sep-12,12:46:27,12-0003709,0,4,601,,6,HWY,W,,IOWA CITY,IA,52245,601  6 HWY W IOWA CITY IA 52245,0006.00,0,0,381,Rescue or EMS standby,N,18-Sep-12,12:43:42,18-Sep-12,12:46:27,,,18-Sep-12,15:00:00,C,1,1-2,1,3,0,0,0,0,0,0,331,Hospital - medical or psychiatric
18-Sep-12,16:37:35,12-0003714,0,2,917,,HARLOCKE,ST,,2,IOWA CITY,IA,52244,917  HARLOCKE ST  IOWA CITY IA 52244,0005.00,0,0,311,"Medical assist, assist EMS crew",N,18-Sep-12,16:35:23,18-Sep-12,16:42:49,,,18-Sep-12,16:54:34,C,1,2-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
19-Sep-12,05:34:10,12-0003720,0,3,3117,,RAVEN,ST,,,IOWA CITY,IA,52240,3117  RAVEN ST  IOWA CITY IA 52240,0013.00,0,0,311,"Medical assist, assist EMS crew",N,19-Sep-12,05:32:36,19-Sep-12,05:42:05,,,19-Sep-12,05:54:32,C,1,3-4,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
19-Sep-12,12:17:06,12-0003725,0,4,2150,,ROCHESTER,AVE,,,IOWA CITY,IA,52240,2150  ROCHESTER AVE  IOWA CITY IA 52240,0001.00,0,0,721,Bomb scare - no bomb,N,19-Sep-12,12:16:04,19-Sep-12,12:23:36,,,19-Sep-12,13:02:34,A,1,4-1,2,6,0,0,0,0,0,0,215,High school/junior high school/middle school
